latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.64103,72.29701,346.5,0.33,0.55,2020-07-25,0736,N,VIIRS,n,2.0NRT,294.8,4.6,D
28.46295,65.49325,348.2,0.56,0.52,2020-07-25,0912,N,VIIRS,n,2.0NRT,314.6,3.2,D
33.81519,72.7182,302.7,0.59,0.7,2020-07-25,2000,N,VIIRS,n,2.0NRT,288,2,N
33.81639,72.71834,302.6,0.59,0.7,2020-07-25,2000,N,VIIRS,n,2.0NRT,288.1,2.8,N
32.48171,74.31502,309.3,0.47,0.64,2020-07-25,2000,N,VIIRS,n,2.0NRT,289,4.1,N
32.89049,71.61718,308.2,0.32,0.55,2020-07-25,2136,N,VIIRS,n,2.0NRT,291.2,0.8,N
30.327,70.53825,308.9,0.32,0.55,2020-07-25,2136,N,VIIRS,n,2.0NRT,293.9,0.8,N
32.29071,70.74119,309.2,0.6,0.53,2020-07-25,2136,N,VIIRS,n,2.0NRT,293.2,5.6,N
29.84135,72.43098,330,0.6,0.71,2020-07-26,0718,N,VIIRS,n,2.0NRT,290.2,4.6,D
29.69944,72.22057,330.4,0.62,0.71,2020-07-26,0718,N,VIIRS,n,2.0NRT,287.3,7.2,D
25.50985,68.93549,331.5,0.43,0.46,2020-07-26,0854,N,VIIRS,n,2.0NRT,295.1,3.8,D
33.15031,72.32857,344.8,0.42,0.61,2020-07-26,0854,N,VIIRS,n,2.0NRT,293.1,4.3,D
28.04004,68.28487,330.6,0.43,0.46,2020-07-26,0854,N,VIIRS,l,2.0NRT,303.8,10,D
27.89101,69.4227,330.2,0.5,0.49,2020-07-26,0854,N,VIIRS,n,2.0NRT,297.9,6.4,D
27.79076,69.63069,330.1,0.51,0.49,2020-07-26,0854,N,VIIRS,n,2.0NRT,297.9,5.7,D
26.98451,68.47668,330.4,0.43,0.46,2020-07-26,0854,N,VIIRS,n,2.0NRT,297.6,5.6,D
26.92749,68.46236,332.2,0.42,0.45,2020-07-26,0854,N,VIIRS,n,2.0NRT,297.3,8.9,D
24.59248,68.37328,345.2,0.39,0.44,2020-07-26,0854,N,VIIRS,n,2.0NRT,295.3,4.4,D
30.16439,72.97443,332.6,0.43,0.62,2020-07-26,0854,N,VIIRS,n,2.0NRT,288.8,3.4,D
29.85783,72.33397,344.9,0.39,0.59,2020-07-26,0854,N,VIIRS,n,2.0NRT,295.9,6,D
29.82608,72.35761,331.5,0.39,0.59,2020-07-26,0854,N,VIIRS,n,2.0NRT,295,1.5,D
29.73829,72.2943,367,0.39,0.59,2020-07-26,0854,N,VIIRS,h,2.0NRT,294.3,6.8,D
29.60713,72.23934,334.6,0.38,0.59,2020-07-26,0854,N,VIIRS,n,2.0NRT,292.9,2.2,D
28.5189,70.56351,330.8,0.59,0.53,2020-07-26,0854,N,VIIRS,n,2.0NRT,297.5,8.5,D
28.04426,68.28432,330.1,0.43,0.46,2020-07-26,0854,N,VIIRS,l,2.0NRT,303.9,7.6,D
32.60296,70.2084,302.8,0.47,0.4,2020-07-26,2118,N,VIIRS,n,2.0NRT,291.3,0.4,N
32.60383,70.20384,306.4,0.47,0.4,2020-07-26,2118,N,VIIRS,n,2.0NRT,291.7,1.3,N
33.54506,71.55113,308.7,0.52,0.42,2020-07-26,2118,N,VIIRS,n,2.0NRT,293.3,3.1,N
33.54882,71.55217,308.9,0.52,0.42,2020-07-26,2118,N,VIIRS,n,2.0NRT,293.5,4,N
33.83029,72.83254,308.9,0.4,0.44,2020-07-26,2118,N,VIIRS,n,2.0NRT,293.5,3.5,N
32.28869,70.73946,317.8,0.5,0.41,2020-07-26,2118,N,VIIRS,n,2.0NRT,297.4,4.6,N
25.0516,67.49507,313.2,0.45,0.39,2020-07-26,2124,N,VIIRS,n,2.0NRT,290,2.6,N
25.14075,66.91418,308.7,0.43,0.38,2020-07-26,2124,N,VIIRS,n,2.0NRT,287.7,1.1,N
25.15649,67.70379,309.1,0.46,0.39,2020-07-26,2124,N,VIIRS,n,2.0NRT,289.7,2.3,N
30.31819,73.12916,334.4,0.46,0.47,2020-07-27,0836,N,VIIRS,n,2.0NRT,296.2,2.6,D
29.97109,72.57802,342.3,0.42,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.3,3.2,D
29.97146,72.5808,344.4,0.42,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.2,3.7,D
29.9058,72.2475,332.1,0.41,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.7,1.6,D
29.89938,72.22696,336.4,0.4,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,299,3,D
29.88071,72.09383,347.4,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,300.2,3.7,D
29.85483,72.31915,337.9,0.41,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,300.2,3.4,D
29.75449,71.92023,337.9,0.39,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.5,3.6,D
29.76432,72.12208,348.1,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.8,4.5,D
29.75494,71.92425,342.3,0.39,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.7,4.1,D
29.78246,72.21255,340.4,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,300,2.8,D
29.60995,72.13924,337.3,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.8,4,D
29.61402,72.13867,349.8,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.8,4,D
29.66331,72.25,345.4,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,298.3,5.4,D
29.71172,72.27319,343.9,0.4,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,300,4.6,D
29.73265,72.42569,342.2,0.41,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.3,4.5,D
29.78573,72.55994,335.4,0.42,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.2,6.7,D
29.74562,72.17949,344,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,301.8,4.7,D
29.74517,72.17532,334,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,300.5,4.7,D
33.35669,71.73352,345.6,0.42,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,302.5,16.9,D
33.35296,71.73846,339,0.42,0.45,2020-07-27,0836,N,VIIRS,n,2.0NRT,302,6.2,D
29.59139,72.15382,337.7,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,300.9,4.4,D
29.57961,72.15965,330.8,0.4,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,298.9,1.8,D
28.28019,68.52879,335.1,0.41,0.37,2020-07-27,0836,N,VIIRS,l,2.0NRT,308.1,10.3,D
27.54554,69.33205,346.9,0.42,0.38,2020-07-27,0836,N,VIIRS,n,2.0NRT,308.3,10.7,D
24.93054,69.17771,332.2,0.4,0.37,2020-07-27,0836,N,VIIRS,n,2.0NRT,300.2,2.5,D
31.28791,70.78704,332.1,0.53,0.42,2020-07-27,0836,N,VIIRS,l,2.0NRT,306.1,8.6,D
31.28406,70.78764,331.9,0.53,0.42,2020-07-27,0836,N,VIIRS,l,2.0NRT,306.1,10.5,D
30.78452,72.73135,333.7,0.44,0.46,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.5,4.5,D
29.72268,71.92883,336.4,0.39,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.1,2.4,D
30.78305,72.98109,330.4,0.46,0.47,2020-07-27,0836,N,VIIRS,n,2.0NRT,298.1,3,D
30.67271,73.8188,332.5,0.51,0.49,2020-07-27,0836,N,VIIRS,n,2.0NRT,294.3,3.3,D
30.23958,72.87069,338.5,0.44,0.46,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.1,3.9,D
30.17694,73.00139,352.4,0.45,0.47,2020-07-27,0836,N,VIIRS,n,2.0NRT,297.6,8.7,D
30.16385,73.27072,344.6,0.47,0.47,2020-07-27,0836,N,VIIRS,n,2.0NRT,295.7,8.8,D
29.97101,71.90735,343.6,0.39,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,301.3,4.5,D
29.96329,72.02465,346.2,0.39,0.44,2020-07-27,0836,N,VIIRS,n,2.0NRT,299.4,5,D
30.05038,72.93563,336.2,0.44,0.46,2020-07-27,0836,N,VIIRS,n,2.0NRT,298.9,3.3,D
30.06519,73.2616,333.8,0.46,0.47,2020-07-27,0836,N,VIIRS,n,2.0NRT,296.6,2.5,D
25.05251,67.49475,317.4,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,295.5,3.7,N
32.88992,71.61868,311.5,0.39,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,298.2,1,N
32.89519,71.6072,314,0.39,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,297.9,2.9,N
32.71857,72.77525,306.5,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.2,0.7,N
32.72544,72.81671,308.6,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.7,1.2,N
32.72145,72.9244,313.8,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,296.2,1.6,N
32.48144,74.31744,308.9,0.45,0.39,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.6,3.3,N
32.72578,73.14108,311.7,0.41,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,295.6,2.5,N
33.54604,71.5507,314.7,0.38,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,297.7,1.2,N
33.54932,71.55145,317.4,0.38,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,298.2,1.2,N
33.68873,72.71306,316.4,0.39,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,295.5,3.4,N
33.82784,72.83087,313,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.9,3.4,N
24.87008,67.45233,309.2,0.4,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.5,0.3,N
28.42874,69.69361,316.9,0.38,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.4,1.2,N
28.19502,67.69859,309.6,0.41,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,296.5,0.7,N
32.10288,74.17725,310,0.45,0.39,2020-07-27,2100,N,VIIRS,n,2.0NRT,296.7,1,N
28.19161,67.69798,312,0.41,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,296.8,0.9,N
25.37976,68.582,312,0.39,0.36,2020-07-27,2100,N,VIIRS,n,2.0NRT,295.3,0.8,N
25.15686,67.70506,312.9,0.39,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,295.9,2,N
25.1398,66.9155,313.8,0.41,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,294.3,2.7,N
25.13697,66.91081,307.7,0.41,0.37,2020-07-27,2100,N,VIIRS,n,2.0NRT,293.9,2.5,N
30.77291,74.03101,336,0.45,0.39,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.8,3.9,D
32.72151,72.92235,334.9,0.43,0.38,2020-07-28,0818,N,VIIRS,l,2.0NRT,306,3.2,D
31.61895,72.65465,331,0.41,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,302.6,1.5,D
31.27049,72.72869,331.3,0.41,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,302.4,1.6,D
31.03888,72.76344,337.9,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,302.3,6.9,D
31.14044,73.62866,335.1,0.44,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,302,4.9,D
31.04748,73.08604,333,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.4,1.5,D
30.92122,73.21122,336.8,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.9,2,D
31.06054,74.66599,330.9,0.48,0.4,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.2,3.9,D
30.80083,72.95921,334.8,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.7,1.3,D
30.8475,73.30893,332.4,0.42,0.38,2020-07-28,0818,N,VIIRS,l,2.0NRT,302.5,2.1,D
30.8009,72.98576,338.4,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.4,1.7,D
30.79747,72.98637,334.7,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,302.2,1.7,D
30.78951,73.00554,333.8,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.2,3.2,D
30.70265,73.02914,333.9,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,299.9,1.5,D
30.64546,73.51952,336.3,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.2,1.3,D
30.55902,72.89539,330.8,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.6,1.5,D
30.45849,72.19321,344.9,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.2,5.5,D
30.45456,72.18974,336.4,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.2,3.3,D
30.51814,72.64655,334.2,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.6,2.8,D
30.58754,73.43661,331.6,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.3,3.3,D
30.61073,73.63849,338.2,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,299.3,3.1,D
30.60723,73.63908,341,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.8,3.1,D
30.61585,73.98373,334,0.44,0.39,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.7,6.2,D
30.45417,72.83875,342.4,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.3,5.6,D
30.45829,72.89465,343.8,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.2,4,D
30.57108,73.77506,335.9,0.44,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.7,4.7,D
30.58928,73.91727,341.2,0.44,0.39,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.1,3.6,D
30.50433,73.62337,331,0.43,0.38,2020-07-28,0818,N,VIIRS,l,2.0NRT,301.9,2.5,D
30.46847,73.43365,345.5,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.9,11.8,D
30.50036,73.67465,331,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.5,1.7,D
30.45132,73.65548,336.4,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.5,4.7,D
30.28291,72.83374,331.6,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.6,2.6,D
30.3408,73.25783,331.2,0.42,0.38,2020-07-28,0818,N,VIIRS,l,2.0NRT,302.1,1.6,D
30.37045,73.61345,332.9,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301,3,D
30.35174,73.52558,334.8,0.43,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.7,2.3,D
30.29414,73.17292,330.5,0.42,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,301.3,1.2,D
30.08994,71.97662,336.8,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.4,7.3,D
30.09052,71.98066,341.5,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,303,7.3,D
30.25541,73.32088,333.5,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.4,8.6,D
30.256,73.32523,332.8,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.7,7.8,D
30.18108,72.80391,343.4,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.2,4.3,D
30.20394,73.17474,336.4,0.42,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.9,2.5,D
30.10005,73.07339,332.9,0.41,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,303.4,2.2,D
29.98593,72.35389,330.2,0.4,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,301.2,2.1,D
29.98515,72.42133,333.1,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.3,4.4,D
30.02674,72.86951,340.4,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,302.3,3.1,D
30.0556,73.08131,338.9,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.5,4,D
30.05618,73.08557,340.2,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.7,9.7,D
29.97913,72.60007,337.4,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.5,3.7,D
29.92561,72.24365,349.8,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.6,5.9,D
30.01833,72.90987,339.6,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.6,2.9,D
30.0679,73.35685,334.7,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.1,2.1,D
30.00703,72.92918,346.6,0.41,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.8,6.5,D
29.97898,72.7493,331.9,0.4,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,302.5,1.8,D
29.90497,72.24334,338.8,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.3,2.7,D
30.04951,73.32454,336.3,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,300.9,2.5,D
29.89916,72.23975,337.3,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,301.9,1.8,D
29.86952,72.05812,342.1,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304,4,D
30.04721,73.32392,337.4,0.42,0.38,2020-07-28,0818,N,VIIRS,n,2.0NRT,302.1,3.1,D
29.8662,72.05876,350.3,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,305.2,12.1,D
29.93778,72.78174,330.8,0.4,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,301.4,3.6,D
29.78266,72.42008,335.2,0.4,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,302.4,2.6,D
29.68554,72.35389,344.9,0.39,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,304,12.2,D
29.66184,72.21263,338.7,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.3,4.7,D
29.66416,72.22881,342.7,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.3,4.8,D
29.68219,72.35451,352.2,0.39,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,309,12.2,D
29.68278,72.35857,331.2,0.39,0.37,2020-07-28,0818,N,VIIRS,l,2.0NRT,302,8.1,D
29.65909,72.2173,340,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,305.6,7.5,D
29.66083,72.22943,339.2,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.6,3.8,D
29.65182,72.2145,337.4,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,305.2,6,D
29.65241,72.21854,339.4,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.7,6,D
29.64376,72.37415,340.6,0.39,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,303.4,4.8,D
29.63141,72.35976,339.6,0.39,0.37,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.2,4.3,D
29.59296,72.13854,337.9,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.1,4.2,D
29.57367,72.17112,348,0.39,0.36,2020-07-28,0818,N,VIIRS,n,2.0NRT,304.8,8.6,D
32.72513,73.13847,312.4,0.42,0.38,2020-07-28,2042,N,VIIRS,n,2.0NRT,296.7,3,N
32.72189,72.92504,311.5,0.43,0.38,2020-07-28,2042,N,VIIRS,n,2.0NRT,296.9,0.7,N
33.24208,71.52131,323.7,0.49,0.41,2020-07-28,2042,N,VIIRS,n,2.0NRT,297.8,0.7,N
33.33689,72.59285,308.9,0.45,0.39,2020-07-28,2042,N,VIIRS,n,2.0NRT,295.6,0.5,N
33.69046,72.71088,311.8,0.45,0.39,2020-07-28,2042,N,VIIRS,n,2.0NRT,294.6,3,N
31.60714,74.38818,312.7,0.39,0.36,2020-07-28,2042,N,VIIRS,n,2.0NRT,296.9,0.9,N
32.29044,70.73971,313.1,0.52,0.42,2020-07-28,2042,N,VIIRS,n,2.0NRT,299.8,2.8,N
32.12923,74.1768,316.3,0.4,0.37,2020-07-28,2042,N,VIIRS,n,2.0NRT,297.6,1.4,N
28.28371,68.61012,330.3,0.5,0.49,2020-07-29,0800,N,VIIRS,l,2.0NRT,304,10.7,D
30.45753,72.19153,332,0.45,0.39,2020-07-29,0800,N,VIIRS,l,2.0NRT,304.8,7.3,D
29.73067,72.02556,341.8,0.47,0.4,2020-07-29,0800,N,VIIRS,n,2.0NRT,299.9,8.6,D
29.6705,72.02484,336.9,0.47,0.4,2020-07-29,0800,N,VIIRS,n,2.0NRT,298.7,2.9,D
28.46993,67.87612,335.3,0.54,0.51,2020-07-29,0800,N,VIIRS,n,2.0NRT,299.3,6.6,D
28.47111,67.88159,345.6,0.54,0.51,2020-07-29,0800,N,VIIRS,n,2.0NRT,299.8,6.6,D
28.46652,67.88285,355.1,0.54,0.51,2020-07-29,0800,N,VIIRS,n,2.0NRT,301,8.8,D
31.13797,73.63446,331.1,0.4,0.37,2020-07-29,0800,N,VIIRS,l,2.0NRT,302.2,5.2,D
30.04645,68.0981,341.8,0.49,0.48,2020-07-29,0800,N,VIIRS,n,2.0NRT,308.9,4.5,D
27.66673,69.41927,309.9,0.34,0.56,2020-07-29,2024,N,VIIRS,n,2.0NRT,286.2,1.4,N
27.67225,69.41631,308,0.34,0.56,2020-07-29,2024,N,VIIRS,n,2.0NRT,286.4,1.3,N
32.28806,70.7388,313.7,0.32,0.55,2020-07-29,2024,N,VIIRS,n,2.0NRT,297.2,1.8,N
27.12852,69.23077,310,0.35,0.57,2020-07-29,2024,N,VIIRS,n,2.0NRT,296,2.4,N
27.66701,69.41719,325.1,0.34,0.56,2020-07-29,2024,N,VIIRS,n,2.0NRT,287,2.5,N
27.67222,69.41781,307.3,0.34,0.56,2020-07-29,2024,N,VIIRS,n,2.0NRT,286.4,1,N
33.14054,73.15604,338.1,0.41,0.45,2020-07-30,0742,N,VIIRS,n,2.0NRT,288.7,3.9,D
35.33139,71.45322,333.7,0.45,0.47,2020-07-30,0742,N,VIIRS,n,2.0NRT,303.8,4.1,D
33.27028,71.97953,337,0.47,0.48,2020-07-30,0742,N,VIIRS,n,2.0NRT,301.9,2.1,D
33.14309,73.15604,332.6,0.41,0.45,2020-07-30,0742,N,VIIRS,n,2.0NRT,289.5,2.2,D
30.39102,73.19886,339.9,0.46,0.47,2020-07-30,0742,N,VIIRS,n,2.0NRT,294.3,4.4,D
30.02538,72.54932,331.3,0.51,0.49,2020-07-30,0742,N,VIIRS,n,2.0NRT,292.7,7.3,D
29.96203,72.38822,355.4,0.52,0.5,2020-07-30,0742,N,VIIRS,n,2.0NRT,293.3,15.1,D
29.84695,71.95347,342.5,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.7,7.1,D
29.84821,71.95913,334.7,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,296.6,7.1,D
29.86362,72.05058,335.7,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.8,2.9,D
30.01381,72.90872,330.7,0.49,0.48,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.1,2.8,D
29.85665,72.34138,342.8,0.53,0.5,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.7,12.1,D
29.65938,72.23235,344,0.54,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,299.5,8.3,D
29.59645,72.06065,332.1,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,298.1,1.8,D
29.59553,72.06206,330.2,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.8,2.9,D
29.57915,72.05471,338.3,0.55,0.51,2020-07-30,0742,N,VIIRS,n,2.0NRT,297.7,3.2,D
27.67201,69.41875,336.3,0.44,0.62,2020-07-30,0742,N,VIIRS,n,2.0NRT,289.8,3.7,D
27.67108,69.41901,331.2,0.6,0.71,2020-07-30,0918,N,VIIRS,n,2.0NRT,290.1,3.6,D
33.37939,71.21113,324.9,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.7,3,N
33.37287,71.22353,321.3,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.7,3.4,N
33.37323,71.21516,319.9,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.5,4.6,N
32.4815,74.31622,303.8,0.38,0.59,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.9,0.3,N
32.29055,70.73409,301.7,0.61,0.71,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.4,3.5,N
33.37242,71.22311,311.6,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.4,3,N
33.37953,71.22063,310.7,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.8,3.4,N
33.37993,71.2115,309.3,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.8,4.6,N
33.37906,71.22018,313.4,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.8,3,N
33.37273,71.21484,315,0.58,0.7,2020-07-30,2006,N,VIIRS,n,2.0NRT,287.3,3,N
32.29215,70.73916,308,0.37,0.58,2020-07-30,2142,N,VIIRS,n,2.0NRT,290.6,3.4,N
31.20406,69.9919,301,0.35,0.57,2020-07-30,2142,N,VIIRS,n,2.0NRT,288.5,0.7,N
25.15812,67.70391,303.2,0.35,0.57,2020-07-30,2148,N,VIIRS,n,2.0NRT,282.6,1.3,N
25.05237,67.49462,311.3,0.34,0.56,2020-07-30,2148,N,VIIRS,n,2.0NRT,285.2,1.7,N
27.67135,69.41872,314.8,0.39,0.59,2020-07-30,2148,N,VIIRS,n,2.0NRT,275,1.1,N
30.0724,73.30516,335.3,0.43,0.62,2020-07-31,0724,N,VIIRS,n,2.0NRT,291.4,3.1,D
30.01121,72.43423,330.7,0.48,0.65,2020-07-31,0724,N,VIIRS,n,2.0NRT,289.5,6.7,D
29.80584,72.30026,367,0.48,0.65,2020-07-31,0900,N,VIIRS,h,2.0NRT,291.7,8.3,D
29.61315,72.04406,331.4,0.47,0.64,2020-07-31,0900,N,VIIRS,n,2.0NRT,292.4,3.9,D
29.61641,72.04304,331.1,0.46,0.64,2020-07-31,0900,N,VIIRS,n,2.0NRT,292.2,2.9,D
29.50183,71.83262,335.3,0.45,0.63,2020-07-31,0900,N,VIIRS,n,2.0NRT,293.9,3.2,D
29.50302,71.83081,335,0.45,0.63,2020-07-31,0900,N,VIIRS,n,2.0NRT,294.4,2.2,D
33.37085,71.22775,302.5,0.4,0.45,2020-07-31,2124,N,VIIRS,n,2.0NRT,288.9,1.5,N
33.37175,71.2235,305.4,0.4,0.45,2020-07-31,2124,N,VIIRS,n,2.0NRT,289.4,1.8,N
33.82873,72.82741,307.1,0.48,0.48,2020-07-31,2124,N,VIIRS,n,2.0NRT,290.2,1.7,N
33.54814,71.55062,304.4,0.42,0.45,2020-07-31,2124,N,VIIRS,n,2.0NRT,290.8,1.2,N
32.28978,70.7401,312.2,0.4,0.44,2020-07-31,2124,N,VIIRS,n,2.0NRT,293.6,4.9,N
