latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
32.091614,73.406364,349.65,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,313,11.47,D,0
32.173141,73.851013,342.41,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,313.08,5.77,D,0
31.510046,70.637703,341.2,0.49,0.49,2020-05-16,0749,N,VIIRS,l,1,311.32,4.51,D,0
32.105999,73.521248,340.59,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,311.02,6.61,D,0
32.116295,73.574532,336.67,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.27,4.9,D,0
32.179249,73.903389,337.21,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,311.26,4.04,D,0
32.0877,73.447121,337.12,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,311.01,5.78,D,0
32.108459,73.55423,342.39,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,309.31,4.28,D,0
32.112572,73.575508,340.04,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.34,4.9,D,0
32.16383,73.84259,336.18,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,310.94,4.47,D,0
32.166779,73.858063,337.52,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,310.61,5.15,D,0
32.175583,73.904343,345.79,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,312.76,4.04,D,0
32.186264,73.960609,341.28,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,312.97,6.33,D,0
32.120094,73.634735,338.56,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,309.72,3.02,D,0
32.133255,73.703094,338.53,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,310.53,5.43,D,0
32.158176,73.833206,345.12,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,316.45,9.26,D,0
32.128548,73.69883,341,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,310.71,5.43,D,0
32.275902,74.479355,343.99,0.46,0.39,2020-05-16,0749,N,VIIRS,l,1,315.67,6.19,D,0
32.088993,73.514473,341.53,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.97,9.77,D,0
32.124847,73.699791,335.48,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,309.2,2.48,D,0
32.266033,74.446259,341.29,0.46,0.39,2020-05-16,0749,N,VIIRS,l,1,314.17,3,D,0
32.085262,73.515465,349.77,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.84,9.77,D,0
32.049881,73.354584,339.31,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,309.05,5.32,D,0
32.050945,73.360031,333.57,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,306.59,4.44,D,0
32.076305,73.48967,342.75,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.52,6.61,D,0
32.077351,73.495018,341.92,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,312.4,6.61,D,0
32.275951,74.540054,342.24,0.46,0.39,2020-05-16,0749,N,VIIRS,l,1,315.77,6.44,D,0
32.064167,73.447655,339.76,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,310.45,6.61,D,0
32.069424,73.474548,335.98,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.04,4,D,0
32.073616,73.496002,346.35,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.23,6.61,D,0
32.085426,73.512436,347.67,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313.69,10.63,D,0
32.086441,73.517807,339.79,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,311.21,9.96,D,0
32.05196,73.356598,338.61,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,305.01,4.33,D,0
32.077637,73.491959,346.43,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313,7.27,D,0
32.048195,73.357605,340.21,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,308.27,4.33,D,0
32.073891,73.492943,347.73,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313.02,7.27,D,0
32.181953,74.07106,340.42,0.48,0.4,2020-05-16,0749,N,VIIRS,l,1,310.78,6.36,D,0
32.060955,73.445457,341.45,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,310.78,4.7,D,0
32.037533,73.343224,353.43,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,311.48,14.29,D,0
32.138668,73.878998,342.28,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,314.25,6.23,D,0
32.026428,73.305901,348.34,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,312.35,10.03,D,0
32.142677,73.92112,339.17,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,312.51,5.01,D,0
32.02055,73.295929,338.42,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,309.89,5.9,D,0
32.021599,73.301414,339.72,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,312.2,5.9,D,0
32.144897,73.97419,344.57,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,314.73,8.72,D,0
31.82181,72.346008,344.41,0.39,0.44,2020-05-16,0749,N,VIIRS,n,1,310.4,4.6,D,0
32.0979,73.764496,344.74,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,310.51,5.66,D,0
32.120514,73.905304,350.18,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,314.66,8.44,D,0
31.837557,72.466255,337.99,0.39,0.44,2020-05-16,0749,N,VIIRS,n,1,307.73,5.14,D,0
32.054523,73.576675,341.27,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.39,4.47,D,0
32.392204,75.426826,339.24,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,313.73,3.32,D,0
32.045704,73.550987,338.37,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.54,5.24,D,0
32.048088,73.583954,336.04,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.93,3.78,D,0
32.025276,73.50576,341.64,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.6,6.04,D,0
31.982759,73.305962,346.81,0.52,0.42,2020-05-16,0749,N,VIIRS,n,1,310.71,4.2,D,0
31.98382,73.311447,332.18,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,306.97,4.2,D,0
32.001774,73.40419,337.67,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,309.94,5.8,D,0
32.187389,74.387505,348.66,0.47,0.39,2020-05-16,0749,N,VIIRS,l,1,315.53,8.8,D,0
31.992752,73.378006,337.18,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,310.34,2.75,D,0
32.032166,73.582527,342.01,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.47,4.48,D,0
31.988993,73.379005,339.39,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,310.68,2.75,D,0
32.027416,73.578186,338.15,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.34,4.48,D,0
32.028439,73.583504,343.16,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.04,4.48,D,0
32.029457,73.588837,338.42,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.77,5.4,D,0
31.97249,73.314445,336.94,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,309.28,2.7,D,0
31.973553,73.319931,336.91,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,309.25,3.13,D,0
32.110626,74.036354,337.11,0.48,0.4,2020-05-16,0749,N,VIIRS,l,1,310.16,3.02,D,0
32.06522,73.816666,345.05,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,312.76,8.68,D,0
32.168503,74.366623,347.38,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,314.08,9.57,D,0
32.020325,73.602386,337.55,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.58,3.42,D,0
32.164909,74.367531,348.26,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,323.09,36.77,D,0
32.012505,73.582085,350.34,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.88,8.14,D,0
32.041916,73.735176,337.88,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,310.66,2.92,D,0
32.05389,73.797798,342.66,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.76,7.61,D,0
32.107323,74.079636,341.28,0.48,0.4,2020-05-16,0749,N,VIIRS,l,1,311.93,5.78,D,0
32.159496,74.35862,345.66,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,315.93,33.32,D,0
32.16132,74.368439,348.21,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,317.36,36.77,D,0
32.163143,74.37825,355.3,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,322.93,46.89,D,0
32.19194,74.53405,337.39,0.46,0.39,2020-05-16,0749,N,VIIRS,l,1,311.33,3.53,D,0
32.025108,73.667847,342.97,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,313.49,3.87,D,0
32.047508,73.804909,340.82,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,313.16,7.57,D,0
31.93037,73.261963,339.77,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,308.87,4.35,D,0
32.006546,73.672668,342.31,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.04,5.03,D,0
32.052807,73.933556,342.13,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,312.92,3.92,D,0
32.05574,73.948914,341.7,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,313.1,5.12,D,0
32.050121,73.939621,338.88,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,313.64,3.92,D,0
31.923065,73.213654,334.57,0.53,0.42,2020-05-16,0749,N,VIIRS,l,1,309.4,3.86,D,0
31.932596,73.263557,334.21,0.53,0.42,2020-05-16,0749,N,VIIRS,l,1,306.15,4.35,D,0
32.317551,75.377602,341.35,0.43,0.38,2020-05-16,0749,N,VIIRS,l,1,313.68,4.32,D,0
32.006516,73.675125,340,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,310.55,5.41,D,0
32.05508,73.935547,344.25,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,313.94,8.31,D,0
32.056984,73.945816,339.17,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,313.37,5.68,D,0
32.335102,75.499756,356.54,0.42,0.38,2020-05-16,0749,N,VIIRS,n,1,316.26,14.96,D,0
32.138897,74.412857,341.02,0.47,0.39,2020-05-16,0749,N,VIIRS,l,1,314.36,6.21,D,0
32.041054,73.901421,340.87,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,314.5,6.87,D,0
32.310329,75.398148,352.07,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,319.37,10.84,D,0
32.001324,73.709663,344.21,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,310.69,3.42,D,0
31.908329,73.240921,335.75,0.53,0.42,2020-05-16,0749,N,VIIRS,l,1,308.26,4.88,D,0
31.909393,73.24646,338.63,0.53,0.42,2020-05-16,0749,N,VIIRS,l,1,310.67,4.88,D,0
31.971607,73.572792,339.19,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.69,2.41,D,0
31.929853,73.373993,335.27,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,308.63,3.59,D,0
31.981964,73.648239,343.78,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.35,4.69,D,0
31.942024,73.479103,340.41,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,312.1,7.64,D,0
31.943052,73.484497,345.24,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,312.4,5.72,D,0
31.94408,73.489891,342.63,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,308.39,5.72,D,0
31.988482,73.724045,338.81,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,311.86,3.93,D,0
31.939306,73.485497,336.64,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,311.28,5.72,D,0
31.940334,73.490883,346,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,310.52,5.72,D,0
31.879673,73.195938,342.12,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,308.46,7.49,D,0
31.934895,73.503624,336.6,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.71,4.18,D,0
31.98134,73.747932,343.82,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.83,3.81,D,0
32.101227,74.391617,339.46,0.47,0.4,2020-05-16,0749,N,VIIRS,n,1,311.69,4.99,D,0
31.919769,73.445206,337.46,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,310.15,3.19,D,0
31.873652,73.226791,342.97,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,312.78,9.99,D,0
31.916008,73.446198,336.95,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,311.05,3.19,D,0
31.954927,73.649742,340.28,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,313.18,5.36,D,0
31.959957,73.676193,338.72,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,310.12,7.02,D,0
31.917446,73.474228,339.42,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,312.18,4.34,D,0
32.264988,75.385635,344.54,0.43,0.38,2020-05-16,0749,N,VIIRS,l,1,315.88,6.76,D,0
31.907864,73.465401,346.91,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,312.41,12.51,D,0
32.077835,74.366669,338.2,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,311.7,6.47,D,0
31.855196,73.214165,340.01,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,308.26,5.88,D,0
31.906191,73.477196,348.39,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,311.84,8.01,D,0
32.07333,74.362656,335.03,0.47,0.4,2020-05-16,0749,N,VIIRS,l,1,309.77,4.51,D,0
31.883545,73.380463,339.57,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,311.27,4.38,D,0
31.900351,73.467369,342.07,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,312.51,5.29,D,0
31.902843,73.500732,341.82,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,312.72,5.92,D,0
31.931595,73.650276,338.97,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,308.18,5.43,D,0
31.724949,72.618195,333.09,0.57,0.43,2020-05-16,0749,N,VIIRS,l,1,307.13,2.61,D,0
31.858929,73.294731,332.29,0.53,0.42,2020-05-16,0749,N,VIIRS,l,1,306.26,6.18,D,0
31.982517,73.93811,339.28,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,313.35,7.45,D,0
32.06163,74.360451,344.81,0.47,0.4,2020-05-16,0749,N,VIIRS,n,1,311.75,4.19,D,0
32.24614,75.380798,342.45,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,314.61,4.59,D,0
31.962202,73.851341,339.05,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,310.77,4.29,D,0
31.97788,73.933914,343.96,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,313.72,10.06,D,0
31.980797,73.949333,335.21,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,309.52,1.47,D,0
31.665655,72.366631,340.28,0.39,0.44,2020-05-16,0749,N,VIIRS,n,1,310.02,4.59,D,0
31.977129,73.950272,348.2,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,312.87,7.53,D,0
31.91058,73.622314,337.33,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,312.16,5.34,D,0
31.951864,73.837662,338.21,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.93,5.62,D,0
31.740183,72.77623,343.06,0.56,0.43,2020-05-16,0749,N,VIIRS,n,1,306.34,3.82,D,0
31.914011,73.660416,350.74,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313.2,13.94,D,0
31.725649,72.72438,346.85,0.57,0.43,2020-05-16,0749,N,VIIRS,n,1,307.54,7.93,D,0
31.893858,73.576317,342.61,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.65,8.93,D,0
31.902103,73.61895,344.08,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313.93,9.89,D,0
31.904156,73.629585,346.4,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,313.54,11.29,D,0
31.947462,73.855133,336.99,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,309.63,1.52,D,0
31.752249,72.877312,339.62,0.56,0.43,2020-05-16,0749,N,VIIRS,n,1,307.22,4.39,D,0
31.857624,73.41021,336.44,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,310.32,5.31,D,0
31.903505,73.646469,339.25,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.45,3.57,D,0
31.642344,72.355667,333.71,0.4,0.44,2020-05-16,0749,N,VIIRS,l,1,307.09,0.9,D,0
31.668243,72.482185,344.22,0.39,0.44,2020-05-16,0749,N,VIIRS,n,1,309.11,5.69,D,0
31.680573,72.542686,334.42,0.39,0.44,2020-05-16,0749,N,VIIRS,l,1,305.19,2.79,D,0
31.813347,73.225281,342.83,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,308.27,3.73,D,0
31.912355,73.732803,339.87,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.16,6.17,D,0
31.952192,73.940544,338.88,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,313.33,13.97,D,0
31.641954,72.394775,336.04,0.39,0.44,2020-05-16,0749,N,VIIRS,l,1,307.37,3.29,D,0
31.731283,72.834007,330.57,0.56,0.43,2020-05-16,0749,N,VIIRS,l,1,303.52,1.72,D,0
31.87372,73.553505,336.27,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.86,5.93,D,0
31.939659,73.895126,344.47,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,313.86,10.53,D,0
31.941633,73.905449,342.69,0.49,0.41,2020-05-16,0749,N,VIIRS,l,1,313.69,7.77,D,0
31.946556,73.931206,338.48,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,311.85,4.21,D,0
31.94754,73.93634,348.06,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,315.09,13.97,D,0
31.948521,73.941475,351.85,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,317.41,13.97,D,0
31.949501,73.946609,336.68,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,310,3.23,D,0
31.86998,73.554482,339.52,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.57,5.58,D,0
31.891689,73.666229,348.7,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.46,6.32,D,0
31.895784,73.687363,337.38,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.89,7.88,D,0
31.93598,73.896072,342.94,0.49,0.41,2020-05-16,0749,N,VIIRS,l,1,315.73,14.05,D,0
31.936968,73.901237,345.24,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,313.72,14.05,D,0
31.943867,73.937286,348.75,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,313.46,8.11,D,0
31.910334,73.782814,348.04,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.27,12.6,D,0
31.933289,73.902184,343.49,0.49,0.41,2020-05-16,0749,N,VIIRS,l,1,313.65,14.05,D,0
31.911692,73.730232,337.79,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.69,4.35,D,0
31.950468,73.938469,344.13,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,315.04,12.18,D,0
31.812695,73.227943,341.23,0.53,0.42,2020-05-16,0749,N,VIIRS,n,1,308.49,4.93,D,0
31.939129,73.898132,342.84,0.49,0.41,2020-05-16,0749,N,VIIRS,l,1,313.91,9.43,D,0
31.940088,73.903305,347.13,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,314.35,10.09,D,0
31.945839,73.934273,347.53,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,315.72,12.18,D,0
31.946796,73.939415,350.87,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,317.54,12.18,D,0
31.947748,73.944557,343.37,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,310.65,10.88,D,0
31.871275,73.556816,344.12,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.01,4.59,D,0
31.892376,73.668785,342.54,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,309.89,5.35,D,0
31.913124,73.779404,335.88,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,309.51,6.84,D,0
31.935452,73.899086,355.06,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,315.26,18.97,D,0
31.943121,73.940353,344.98,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,311.72,5.76,D,0
31.909422,73.780365,340.81,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,310.47,6.84,D,0
31.931772,73.90004,356.81,0.49,0.41,2020-05-16,0749,N,VIIRS,n,1,315.19,18.97,D,0
31.933867,73.931961,338.38,0.49,0.4,2020-05-16,0749,N,VIIRS,l,1,311.5,5.54,D,0
31.710915,72.78627,332.97,0.56,0.43,2020-05-16,0749,N,VIIRS,l,1,303.02,2.52,D,0
31.830204,73.402847,340.38,0.52,0.42,2020-05-16,0749,N,VIIRS,l,1,313.23,9.13,D,0
31.901041,73.777061,342.73,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.98,12.22,D,0
31.908886,73.818878,345.3,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,314.35,12.14,D,0
31.85631,73.560745,342.62,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,309.44,8.42,D,0
31.863413,73.598213,335.31,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.58,4.27,D,0
31.874491,73.656761,342.49,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.13,4.9,D,0
31.856634,73.583145,339.66,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,312.29,6.14,D,0
31.857653,73.588493,343.06,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,313.85,6.14,D,0
32.071556,74.745819,342.21,0.45,0.39,2020-05-16,0749,N,VIIRS,l,1,314,3.6,D,0
31.875055,73.701057,337.46,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,311.92,3.3,D,0
32.07571,74.789452,348.12,0.45,0.39,2020-05-16,0749,N,VIIRS,l,1,313.47,9.36,D,0
32.076561,74.794189,338.01,0.45,0.39,2020-05-16,0749,N,VIIRS,l,1,312.61,9.36,D,0
32.188499,75.426399,350.83,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,314.03,8.22,D,0
31.643969,72.531311,336.01,0.39,0.44,2020-05-16,0749,N,VIIRS,l,1,308.95,1.22,D,0
31.87134,73.702034,337.87,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,310.72,3.3,D,0
32.072174,74.790329,342.56,0.45,0.39,2020-05-16,0749,N,VIIRS,l,1,312.34,9.36,D,0
32.185047,75.427231,367,0.43,0.38,2020-05-16,0749,N,VIIRS,h,1,319.84,8.22,D,0
32.181595,75.428078,356.13,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,322.59,17.28,D,0
31.971306,74.298416,337.02,0.47,0.4,2020-05-16,0749,N,VIIRS,n,1,307.5,3.48,D,0
31.821892,73.52462,343.45,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,312.77,7.03,D,0
31.852457,73.684753,343.57,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.99,11.45,D,0
31.854469,73.695328,341.55,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.25,7.96,D,0
31.617706,72.504349,336.27,0.39,0.44,2020-05-16,0749,N,VIIRS,l,1,307.76,2.56,D,0
31.793331,73.56031,344.33,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.21,5.12,D,0
31.812874,73.661674,340.86,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.48,5.27,D,0
31.515354,72.187843,333.85,0.41,0.45,2020-05-16,0749,N,VIIRS,l,1,308.23,3.68,D,0
31.559019,72.421532,338.4,0.39,0.44,2020-05-16,0749,N,VIIRS,n,1,307.78,4.7,D,0
31.866472,74.00312,344.1,0.49,0.4,2020-05-16,0749,N,VIIRS,n,1,312.48,4.93,D,0
32.128254,75.431564,350.16,0.43,0.38,2020-05-16,0749,N,VIIRS,l,1,321.88,28.9,D,0
31.790773,73.628342,338.12,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.31,7.35,D,0
31.791805,73.633675,346.81,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.59,10.04,D,0
31.792837,73.638985,337.59,0.51,0.41,2020-05-16,0749,N,VIIRS,l,1,309.68,10.04,D,0
31.83131,73.838943,351.1,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,314.62,12.84,D,0
31.818604,73.792923,341,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.21,5.91,D,0
31.762489,73.523178,334.17,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,308.7,2.8,D,0
31.785372,73.64093,344.65,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,309.61,5.77,D,0
31.486748,72.173409,336.12,0.41,0.45,2020-05-16,0749,N,VIIRS,l,1,309.55,1.74,D,0
31.785757,73.663147,342.51,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,311.08,4.05,D,0
32.110455,75.412392,352.97,0.43,0.38,2020-05-16,0749,N,VIIRS,n,1,318.96,12.06,D,0
31.747593,73.48735,344.16,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,312.51,5.82,D,0
31.756035,73.530533,341.31,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,308.42,3.69,D,0
31.804468,73.780098,337.78,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,311.14,3.21,D,0
32.033878,75.00589,345.07,0.44,0.39,2020-05-16,0749,N,VIIRS,l,1,316.89,4.38,D,0
31.800764,73.781059,339.42,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.24,3.21,D,0
31.823809,73.900764,344.23,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,314.64,9.93,D,0
32.095512,75.368935,344.64,0.43,0.38,2020-05-16,0749,N,VIIRS,l,1,319.08,4.79,D,0
31.785696,73.642426,343.24,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,309.99,6.15,D,0
32.033939,75.003342,343.86,0.44,0.39,2020-05-16,0749,N,VIIRS,l,1,316.71,6.42,D,0
31.655218,72.9795,330.36,0.55,0.43,2020-05-16,0749,N,VIIRS,l,1,303.19,3.45,D,0
31.77795,73.622055,342.37,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,312.19,5.66,D,0
31.785973,73.664688,344.13,0.51,0.41,2020-05-16,0749,N,VIIRS,n,1,310.86,5.87,D,0
32.040302,75.060036,345.6,0.44,0.39,2020-05-16,0749,N,VIIRS,n,1,314.76,4.71,D,0
31.748772,73.488495,336.61,0.52,0.41,2020-05-16,0749,N,VIIRS,l,1,311.28,6.85,D,0
31.756971,73.531784,339.46,0.52,0.41,2020-05-16,0749,N,VIIRS,n,1,307.63,3.43,D,0
31.804058,73.781876,343.91,0.5,0.41,2020-05-16,0749,N,VIIRS,n,1,311.97,8.29,D,0
31.826454,73.901825,341.38,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,312.18,5.74,D,0
31.486586,72.167091,334.86,0.41,0.45,2020-05-16,0749,N,VIIRS,l,1,309.71,3.06,D,0
31.822769,73.902771,338.9,0.5,0.41,2020-05-16,0749,N,VIIRS,l,1,313.16,5.74,D,0
31.576006,72.637276,343.85,0.38,0.43,2020-05-16,0749,N,VIIRS,n,1,306.48,2.49,D,0
