Year,Month,Day,Scan_start(UTC),Latitude,Longitude,FRP(MW),Confidence
2019,09,01,1139027,-13.2237,18.2179,17.7972,73
2019,09,01,1139027,-10.717,35.3436,11.8235,74
2019,09,01,1139027,-10.7582,35.1134,16.9815,79
2019,09,01,1139027,-11.4114,31.3038,11.1219,65
2019,09,01,1139027,-11.4127,31.2956,58.4751,98
2019,09,01,1139027,-12.3247,25.2739,17.5208,81
2019,09,01,1139027,-10.5637,36.1333,11.5533,58
2019,09,01,1139027,-11.4056,31.2944,88.8198,100
2019,09,01,1139027,-11.4069,31.2861,18.5588,77
2019,09,01,1139027,-11.755,29.0593,7.96857,64
2019,09,01,1139027,-11.9663,27.6663,13.2222,79
2019,09,01,1139027,-11.996,27.466,11.9535,80
2019,09,01,1139027,-11.8948,28.0979,8.08787,56
2019,09,01,1139027,-11.8959,28.0908,8.35962,60
2019,09,01,1139027,-12.4907,23.8843,8.10096,61
2019,09,01,1139027,-10.687,35.2982,10.8671,53
2019,09,01,1139027,-11.3814,31.3074,21.5906,59
2019,09,01,1139027,-11.3828,31.2991,66.5893,100
2019,09,01,1139027,-11.7428,29.0501,22.8423,91
2019,09,01,1139027,-11.3742,31.3062,64.5351,100
2019,09,01,1139027,-11.3756,31.2979,62.237,100
2019,09,01,1139027,-11.377,31.2896,74.0596,100
2019,09,01,1139027,-11.724,29.1273,47.6539,100
2019,09,01,1139027,-11.7251,29.1202,37.4663,97
2019,09,01,1139027,-11.7361,29.049,10.4887,81
2019,09,01,1139027,-11.3751,31.3151,13.5267,25
2019,09,01,1139027,-11.3764,31.3068,68.7383,100
2019,09,01,1139027,-11.3777,31.2985,76.1089,100
2019,09,01,1139027,-11.7187,29.1257,45.1672,99
2019,09,01,1139027,-11.7198,29.1186,35.384,96
2019,09,01,1139027,-11.7209,29.1115,24.6906,91
2019,09,01,1139027,-11.3706,31.2973,14.36,34
2019,09,01,1139027,-11.3719,31.2891,226.952,100
2019,09,01,1139027,-11.7131,29.1175,12.3014,81
2019,09,01,1139027,-11.7219,29.0606,22.8389,90
2019,09,01,1139027,-11.7847,28.6501,12.1303,78
2019,09,01,1139027,-11.3634,31.2961,23.1976,83
2019,09,01,1139027,-11.3647,31.2879,213.385,100
2019,09,01,1139027,-11.4015,31.0586,6.0062,37
2019,09,01,1139027,-11.712,29.0809,12.5489,41
2019,09,01,1139027,-11.7152,29.0595,19.3029,76
2019,09,01,1139027,-11.7163,29.0524,190.944,100
2019,09,01,1139027,-12.0028,27.156,6.00372,51
2019,09,01,1139027,-11.2876,31.7189,8.74047,63
2019,09,01,1139027,-11.7053,29.0798,14.9107,42
2019,09,01,1139027,-11.7064,29.0727,46.8025,100
2019,09,01,1139027,-11.7097,29.0513,109.947,100
2019,09,01,1139027,-11.873,27.9781,24.0438,90
2019,09,01,1139027,-12.3785,24.4989,4.18187,20
2019,09,01,1139027,-10.3529,37.1014,16.0221,82
2019,09,01,1139027,-10.354,37.095,8.22386,34
2019,09,01,1139027,-10.3624,37.0485,9.8854,69
2019,09,01,1139027,-10.9471,33.7195,13.2059,79
2019,09,01,1139027,-11.3303,31.4101,10.5201,72
2019,09,01,1139027,-11.703,29.0503,11.6708,42
2019,09,01,1139027,-11.8984,27.7644,6.35625,71
2019,09,01,1139027,-11.692,29.0777,18.6162,59
2019,09,01,1139027,-11.7592,28.6389,6.51431,64
2019,09,01,1139027,-11.7603,28.6318,7.2609,66
2019,09,01,1139027,-11.8907,27.7704,77.1811,100
2019,09,01,1139027,-12.3198,24.8086,10.5259,62
2019,09,01,1139027,-13.0408,19.2743,19.3232,81
2019,09,01,1139027,-11.0093,33.2541,9.48333,71
2019,09,01,1139027,-11.6853,29.0766,39.631,97
2019,09,01,1139027,-11.6864,29.0695,13.6266,63
2019,09,01,1139027,-11.6875,29.0624,25.096,85
2019,09,01,1139027,-11.6886,29.0553,46.8466,100
2019,09,01,1139027,-11.9287,27.4698,7.35939,69
2019,09,01,1139027,-13.0299,19.2733,7.76093,49
2019,09,01,1139027,-11.3127,31.3816,30.917,90
2019,09,01,1139027,-11.3141,31.3733,44.8744,95
2019,09,01,1139027,-11.8784,27.7613,18.5197,87
2019,09,01,1139027,-11.8795,27.7542,8.19753,74
2019,09,01,1139027,-12.0789,26.3989,11.4423,73
2019,09,01,1139027,-13.0155,19.3019,8.54913,67
2019,09,01,1139027,-13.0164,19.2947,5.14944,39
2019,09,01,1139027,-13.2609,17.1619,25.1713,79
2019,09,01,1139027,-10.5551,35.7528,13.0823,71
2019,09,01,1139027,-10.6652,35.1361,20.1873,77
2019,09,01,1139027,-11.8728,27.7532,12.6939,82
2019,09,01,1139027,-12.9345,19.89,12.096,79
2019,09,01,1139027,-12.9888,19.4355,7.97976,43
2019,09,01,1139027,-12.9896,19.4288,136.746,100
2019,09,01,1139027,-12.9904,19.4219,85.1902,100
2019,09,01,1139027,-13.2127,17.485,14.8684,68
2019,09,01,1139027,-13.2485,17.1604,38.3572,85
2019,09,01,1139027,-10.6594,35.116,12.2951,58
2019,09,01,1139027,-11.3361,31.148,12.3052,31
2019,09,01,1139027,-11.3374,31.1398,15.9906,60
2019,09,01,1139027,-11.6686,29.0521,8.3912,60
2019,09,01,1139027,-12.0311,26.6318,11.8113,66
2019,09,01,1139027,-12.0322,26.6242,59.4102,100
2019,09,01,1139027,-10.5766,35.5242,58.7094,93
2019,09,01,1139027,-11.2648,31.5381,9.50067,67
2019,09,01,1139027,-11.662,29.051,16.4388,84
2019,09,01,1139027,-12.9137,19.8874,27.6142,89
2019,09,01,1139027,-10.6976,34.7966,9.51684,67
2019,09,01,1139027,-11.7526,28.4142,21.9203,87
2019,09,01,1139027,-12.2217,25.1895,11.9055,77
2019,09,01,1139027,-12.4787,23.2882,6.59929,46
2019,09,01,1139027,-10.637,35.0829,16.0776,72
2019,09,01,1139027,-11.3108,31.1689,9.25967,60
2019,09,01,1139027,-11.3121,31.1607,13.9423,64
2019,09,01,1139027,-11.7052,28.681,10.3753,74
2019,09,01,1139027,-12.0212,26.5071,12.6016,79
2019,09,01,1139027,-12.9493,19.3071,29.0932,65
2019,09,01,1139027,-12.9501,19.3002,77.0826,74
2019,09,01,1139027,-12.9508,19.2933,6.91022,44
2019,09,01,1139027,-10.5788,35.2999,22.4126,60
2019,09,01,1139027,-11.2583,31.3983,6.74636,43
2019,09,01,1139027,-11.9336,27.0636,59.6442,100
2019,09,01,1139027,-12.5298,22.6969,54.3599,72
2019,09,01,1139027,-11.9269,27.0626,49.3061,99
2019,09,01,1139027,-12.2539,24.7353,8.72524,41
2019,09,01,1139027,-11.6019,29.1803,21.9304,90
2019,09,01,1139027,-11.603,29.1732,29.3354,94
2019,09,01,1139027,-11.9201,27.0768,7.10396,62
2019,09,01,1139027,-11.9211,27.0695,10.8865,77
2019,09,01,1139027,-10.8884,33.5763,13.7717,58
2019,09,01,1139027,-11.6128,29.0652,18.0064,86
2019,09,01,1139027,-11.6139,29.0581,10.4133,73
2019,09,01,1139027,-11.9133,27.0758,7.30032,64
2019,09,01,1139027,-12.1258,25.6232,5.10562,59
2019,09,01,1139027,-11.6062,29.0641,6.5494,58
2019,09,01,1139027,-11.6073,29.057,8.62071,65
2019,09,01,1139027,-11.6225,28.9575,10.0913,74
2019,09,01,1139027,-11.6906,28.5127,6.15885,21
2019,09,01,1139027,-11.9055,27.0821,14.403,82
2019,09,01,1139027,-12.5262,22.698,51.4071,95
2019,09,01,1139027,-12.5273,22.6899,13.8841,79
2019,09,01,1139027,-10.5753,35.3021,27.0152,83
2019,09,01,1139027,-11.1791,31.7196,11.9181,50
2019,09,01,1139027,-11.2821,31.0817,23.5924,87
2019,09,01,1139027,-11.3308,30.7775,15.7438,64
2019,09,01,1139027,-11.4069,30.298,11.3652,70
2019,09,01,1139027,-11.4081,30.2904,7.64207,57
2019,09,01,1139027,-12.5462,22.4837,7.56362,53
2019,09,01,1139027,-12.5473,22.4753,11.615,69
2019,09,01,1139027,-12.9521,19.3084,20.198,82
2019,09,01,1139027,-12.9529,19.3016,80.2715,99
2019,09,01,1139027,-12.9537,19.2948,14.918,76
2019,09,01,1139027,-10.4878,35.7449,24.9394,81
2019,09,01,1139027,-10.4896,35.7344,25.6756,81
2019,09,01,1139027,-10.809,33.8946,13.2929,73
2019,09,01,1139027,-10.8103,33.887,15.0307,75
2019,09,01,1139027,-10.9586,33.009,13.108,76
2019,09,01,1139027,-11.1487,31.8597,51.6425,95
2019,09,01,1139027,-11.1703,31.7273,8.3037,52
2019,09,01,1139027,-11.2566,31.195,21.62,85
2019,09,01,1139027,-11.2579,31.1868,33.586,91
2019,09,01,1139027,-11.275,31.0805,12.8103,38
2019,09,01,1139027,-11.2763,31.0724,20.9598,81
2019,09,01,1139027,-11.4683,29.8635,7.89115,53
2019,09,01,1139027,-11.8705,27.2253,7.62215,62
2019,09,01,1139027,-12.1079,25.5955,7.05272,47
2019,09,01,1139027,-10.6002,35.0513,11.7046,65
2019,09,01,1139027,-11.2036,31.4769,36.3951,91
2019,09,01,1139027,-11.2508,31.1855,152.488,100
2019,09,01,1139027,-11.2679,31.0794,20.1269,81
2019,09,01,1139027,-11.2692,31.0713,18.4899,71
2019,09,01,1139027,-11.2705,31.0632,111.986,100
2019,09,01,1139027,-11.8338,27.4261,11.7038,79
2019,09,01,1139027,-11.922,26.8292,6.14225,45
2019,09,01,1139027,-13.0508,18.2924,10.651,68
2019,09,01,1139027,-10.4797,35.6794,18.404,78
2019,09,01,1139027,-10.7934,33.8844,28.4676,88
2019,09,01,1139027,-11.241,31.2008,38.8733,93
2019,09,01,1139027,-11.2423,31.1926,11.0888,74
2019,09,01,1139027,-11.2608,31.0783,20.757,81
2019,09,01,1139027,-11.2621,31.0702,47.1536,96
2019,09,01,1139027,-11.8239,27.4466,6.96295,72
2019,09,01,1139027,-13.1092,17.682,18.6119,73
2019,09,01,1139027,-10.4702,35.6776,17.9193,65
2019,09,01,1139027,-11.2339,31.1996,47.4902,96
2019,09,01,1139027,-11.2352,31.1914,36.2407,92
2019,09,01,1139027,-12.9373,19.0645,11.6021,71
2019,09,01,1139027,-12.9381,19.0574,10.2583,69
2019,09,01,1139027,-10.7898,33.8051,40.4998,91
2019,09,01,1139027,-10.7912,33.7973,85.9961,100
2019,09,01,1139027,-10.8459,33.4787,9.72165,75
2019,09,01,1139027,-11.7893,27.5876,6.92417,71
2019,09,01,1139027,-11.4984,29.4502,37.2603,96
2019,09,01,1139027,-11.554,29.0923,12.1209,82
2019,09,01,1139027,-12.991,18.4068,12.8405,68
2019,09,01,1139027,-12.9919,18.3993,10.8292,57
2019,09,01,1139027,-10.5744,34.932,17.0523,79
2019,09,01,1139027,-11.2469,30.9846,26.4268,49
2019,09,01,1139027,-11.7589,27.6995,21.3315,89
2019,09,01,1139027,-11.8784,26.8905,8.89146,69
2019,09,01,1139027,-12.0767,25.5072,9.86621,52
2019,09,01,1139027,-12.3054,23.8444,5.12543,33
2019,09,01,1139027,-10.0202,37.8921,11.8438,43
2019,09,01,1139027,-10.476,35.4281,14.6403,74
2019,09,01,1139027,-11.5208,29.2186,12.0509,76
2019,09,01,1139027,-12.8804,19.1727,11.0322,72
2019,09,01,1139027,-10.7338,33.9285,15.0652,18
2019,09,01,1139027,-11.2116,31.1119,13.3979,45
2019,09,01,1139027,-11.2129,31.1037,15.9555,70
2019,09,01,1139027,-11.2156,31.0875,39.2996,94
2019,09,01,1139027,-11.2169,31.0794,10.2002,23
2019,09,01,1139027,-11.5351,29.082,26.0955,92
2019,09,01,1139027,-11.6252,28.4953,10.773,76
2019,09,01,1139027,-12.2222,24.344,12.8882,75
2019,09,01,1139027,-10.1813,36.9189,9.33912,33
2019,09,01,1139027,-10.4966,35.2081,21.924,80
2019,09,01,1139027,-10.7281,33.9115,25.7147,87
2019,09,01,1139027,-10.9014,32.9148,20.4953,82
2019,09,01,1139027,-10.9031,32.9046,28.3236,86
2019,09,01,1139027,-11.2058,31.1026,96.6854,100
2019,09,01,1139027,-11.2072,31.0945,82.5337,100
2019,09,01,1139027,-11.2085,31.0863,61.3988,100
2019,09,01,1139027,-11.8228,27.1291,4.6458,39
2019,09,01,1139027,-12.9675,18.1999,23.219,59
2019,09,01,1139027,-12.9684,18.1921,15.1564,54
2019,09,01,1139027,-13.1494,16.4993,21.7225,54
2019,09,01,1139027,-13.1505,16.4884,23.442,55
2019,09,01,1139027,-10.4534,35.3932,13.5773,54
2019,09,01,1139027,-10.4874,35.2065,13.9287,54
2019,09,01,1139027,-11.2001,31.0933,37.363,69
2019,09,01,1139027,-11.2081,31.0446,8.38361,64
2019,09,01,1139027,-11.2226,30.9559,269.164,100
2019,09,01,1139027,-11.2239,30.9478,30.4795,73
2019,09,01,1139027,-11.4996,29.2226,56.1507,100
2019,09,01,1139027,-11.5525,28.8812,11.9924,77
2019,09,01,1139027,-11.5536,28.8741,23.1516,88
2019,09,01,1139027,-11.815,27.1353,6.28593,61
2019,09,01,1139027,-11.201,31.0434,10.9157,72
2019,09,01,1139027,-11.2155,30.9547,74.437,100
2019,09,01,1139027,-11.5459,28.8801,3.78191,15
2019,09,01,1139027,-11.547,28.8731,5.42621,45
2019,09,01,1139027,-11.7775,27.344,5.31563,68
2019,09,01,1139027,-10.9003,32.9061,36.5691,88
2019,09,01,1139027,-11.2021,31.0436,15.4246,73
2019,09,01,1139027,-11.2162,30.9548,138.896,100
2019,09,01,1139027,-11.2175,30.9468,8.35833,65
2019,09,01,1139027,-11.1937,31.0506,9.41129,67
2019,09,01,1139027,-10.4767,35.3051,12.5444,72
2019,09,01,1139027,-10.4934,35.2086,18.1247,58
2019,09,01,1139027,-11.2275,30.7929,12.6431,59
2019,09,01,1139027,-11.4701,29.2464,9.58642,70
2019,09,01,1139027,-12.8742,19.1711,12.9869,57
2019,09,01,1139027,-10.1807,36.9226,9.08107,59
2019,09,01,1139027,-10.1818,36.9163,9.56756,0
2019,09,01,1139027,-10.4842,35.2067,14.8899,63
2019,09,01,1139027,-10.4858,35.1979,11.8732,41
2019,09,01,1139027,-11.8565,26.6364,5.17116,44
2019,09,01,1139027,-11.8631,26.5915,29.7642,90
2019,09,01,1139027,-11.8642,26.5841,27.6647,89
2019,09,01,1139027,-11.1273,31.3272,18.9072,83
2019,09,01,1139027,-11.1286,31.3188,8.76121,69
2019,09,01,1139027,-11.1854,30.9662,17.8204,80
2019,09,01,1139027,-11.4545,29.2586,10.1833,70
2019,09,01,1139027,-11.5548,28.606,8.53013,69
2019,09,01,1139027,-11.5656,28.5356,12.9534,79
2019,09,01,1139027,-12.9681,18.2004,17.765,60
2019,09,01,1139027,-12.969,18.1926,17.0183,64
2019,09,01,1139027,-13.0527,17.4727,10.143,54
2019,09,01,1139027,-10.9639,32.2806,12.4392,68
2019,09,01,1139027,-11.4523,29.2289,11.8717,78
2019,09,01,1139027,-11.737,27.3519,19.2231,87
2019,09,01,1139027,-11.9536,25.8712,25.9124,88
2019,09,01,1139027,-11.9755,25.7185,15.9597,80
2019,09,01,1139027,-12.915,18.5517,7.62827,64
2019,09,01,1139027,-12.9564,18.1993,19.3922,57
2019,09,01,1139027,-13.1505,16.4914,33.6877,79
2019,09,01,1139027,-10.923,32.4793,24.0427,81
2019,09,01,1139027,-10.9247,32.4695,18.9746,77
2019,09,01,1139027,-10.9563,32.2792,46.6663,93
2019,09,01,1139027,-12.9419,18.223,17.4089,74
2019,09,01,1139027,-11.4344,29.2114,11.2701,77
2019,09,01,1139027,-11.5978,28.1442,12.4235,78
2019,09,01,1139027,-11.5989,28.1371,6.58292,58
2019,09,01,1139027,-12.0296,25.1826,8.11115,72
2019,09,01,1139027,-12.0308,25.1741,49.5007,96
2019,09,01,1139027,-11.1224,31.1309,14.1384,79
2019,09,01,1139027,-11.1237,31.1227,49.3468,97
2019,09,01,1139027,-11.5655,28.3121,5.34273,53
2019,09,01,1139027,-11.589,28.1572,38.0841,96
2019,09,01,1139027,-11.5901,28.1502,49.8594,100
2019,09,01,1139027,-11.5912,28.1432,62.5268,100
2019,09,01,1139027,-11.5922,28.1361,23.9948,89
2019,09,01,1139027,-10.9601,32.0699,25.9107,85
2019,09,01,1139027,-10.9617,32.0605,37.4478,90
2019,09,01,1139027,-11.5835,28.1492,65.5781,100
2019,09,01,1139027,-11.5845,28.1421,33.6001,94
2019,09,01,1139027,-10.0601,37.1082,9.841,56
2019,09,01,1139027,-10.4007,35.1948,11.0427,74
2019,09,01,1139027,-11.1262,30.9732,28.2607,88
2019,09,01,1139027,-11.1275,30.9651,19.7606,83
2019,09,01,1139027,-13.0072,16.9808,16.901,69
2019,09,01,1139027,-13.0082,16.9711,24.7022,75
2019,09,01,1139027,-11.1059,31.0529,120.182,100
2019,09,01,1139027,-12.9099,17.7675,28.397,63
2019,09,01,1139027,-10.9224,32.1111,8.71395,61
2019,09,01,1139027,-11.1041,31.0193,29.55,90
2019,09,01,1139027,-11.089,31.0668,28.0493,89
2019,09,01,1139027,-11.0904,31.0587,12.4509,41
2019,09,01,1139027,-11.097,31.0181,72.0654,100
2019,09,01,1139027,-11.0899,31.0674,24.0442,41
2019,09,01,1139027,-11.0977,31.0186,56.1476,99
2019,09,01,1139027,-11.3822,29.2026,8.20112,36
2019,09,01,1139027,-11.5495,28.1072,106.783,100
2019,09,01,1139027,-11.7768,26.5861,16.7878,84
2019,09,01,1139027,-10.3985,35.1864,10.2444,56
2019,09,01,1139027,-11.0697,31.1481,35.9369,92
2019,09,01,1139027,-11.0893,31.0255,17.1616,62
2019,09,01,1139027,-11.0906,31.0174,124.179,100
2019,09,01,1139027,-11.0919,31.0093,64.2772,100
2019,09,01,1139027,-11.3755,29.2015,10.5888,71
2019,09,01,1139027,-11.5418,28.1133,13.9585,73
2019,09,01,1139027,-11.5429,28.1062,180.313,100
2019,09,01,1139027,-11.7688,26.5925,6.78484,64
2019,09,01,1139027,-11.0717,31.0895,54.5391,99
2019,09,01,1139027,-11.0744,31.0732,20.8304,48
2019,09,01,1139027,-11.0757,31.065,18.1058,44
2019,09,01,1139027,-11.0835,31.0163,40.5866,94
2019,09,01,1139027,-11.0848,31.0082,130.335,100
2019,09,01,1139027,-11.5352,28.1122,76.2803,100
2019,09,01,1139027,-11.5362,28.1052,57.6514,100
2019,09,01,1139027,-11.9932,24.9935,21.0901,84
2019,09,01,1139027,-11.0646,31.0884,18.1591,33
2019,09,01,1139027,-11.0659,31.0802,35.1395,76
2019,09,01,1139027,-11.0686,31.0639,51.8958,99
2019,09,01,1139027,-11.0699,31.0557,15.9177,38
2019,09,01,1139027,-11.742,26.6802,11.0182,36
2019,09,01,1139027,-11.7475,26.6429,15.0178,81
2019,09,01,1139027,-11.0641,31.0464,33.4559,92
2019,09,01,1139027,-11.5943,27.6294,6.3144,66
2019,09,01,1139027,-11.7407,26.6418,5.04463,38
2019,09,01,1139027,-13.0044,16.973,31.646,80
2019,09,01,1139027,-10.2808,35.6392,11.7288,67
2019,09,01,1139027,-10.2826,35.629,13.1098,69
2019,09,01,1139027,-10.8486,32.3216,20.1841,65
2019,09,01,1139027,-10.8502,32.3122,14.0702,43
2019,09,01,1139027,-11.97,24.9992,10.9758,71
2019,09,01,1139027,-12.9009,17.7678,37.2149,86
2019,09,01,1139027,-10.5644,33.9589,8.32212,25
2019,09,01,1139027,-10.8441,32.3014,14.6473,37
2019,09,01,1139027,-11.0694,30.9229,8.60591,61
2019,09,01,1139027,-11.3465,29.1676,6.91168,68
2019,09,01,1139027,-11.5192,28.0377,9.12747,67
2019,09,01,1139027,-10.5572,33.9497,27.0066,84
2019,09,01,1139027,-10.8413,32.2717,17.8495,75
2019,09,01,1139027,-12.4903,20.9843,18.2523,67
2019,09,01,1139027,-10.315,35.282,16.7737,79
2019,09,01,1139027,-10.5501,33.9407,22.6723,68
2019,09,01,1139027,-10.5514,33.9329,16.7213,70
2019,09,01,1139027,-10.6584,33.3099,32.8638,92
2019,09,01,1139027,-12.9145,17.3257,10.6477,64
2019,09,01,1139027,-10.5417,33.9388,19.8626,77
2019,09,01,1139027,-10.543,33.9312,9.97562,49
2019,09,01,1139027,-10.7218,32.8885,87.5384,100
2019,09,01,1139027,-10.7235,32.8784,77.8962,99
2019,09,01,1139027,-11.0153,31.1225,14.2816,80
2019,09,01,1139027,-11.3309,29.1359,23.603,89
2019,09,01,1139027,-11.332,29.1287,64.0399,100
2019,09,01,1139027,-12.3372,22.0388,52.4709,94
2019,09,01,1139027,-12.947,16.9177,12.7441,62
2019,09,01,1139027,-10.7139,32.8872,110.526,100
2019,09,01,1139027,-10.7156,32.877,56.5861,96
2019,09,01,1139027,-10.8497,32.0816,17.4669,77
2019,09,01,1139027,-11.0081,31.1213,38.2435,94
2019,09,01,1139027,-12.9431,16.8356,25.0032,77
2019,09,01,1139027,-10.2905,35.2577,9.22683,52
2019,09,01,1139027,-10.5722,33.6633,15.4009,65
2019,09,01,1139027,-10.5733,33.6569,9.73944,48
2019,09,01,1139027,-10.7077,32.8757,15.6755,79
2019,09,01,1139027,-10.8422,32.0802,42.8713,92
2019,09,01,1139027,-11.3842,28.7014,7.81286,72
2019,09,01,1139027,-11.3853,28.6944,7.90452,72
2019,09,01,1139027,-12.9315,16.8243,10.6946,20
2019,09,01,1139027,-10.7922,32.3311,11.1284,64
2019,09,01,1139027,-10.4998,33.9788,12.8177,58
2019,09,01,1139027,-10.7536,32.5124,12.3402,65
2019,09,01,1139027,-10.7863,32.3199,9.17353,53
2019,09,01,1139027,-10.9867,31.1178,12.7985,48
2019,09,01,1139027,-10.9809,31.1085,120.961,100
2019,09,01,1139027,-11.6445,26.8243,8.32133,52
2019,09,01,1139027,-12.4082,21.1,23.9787,60
2019,09,01,1139027,-10.9425,31.2971,222.764,100
2019,09,01,1139027,-10.9451,31.2978,55.2474,82
2019,09,01,1139027,-10.9465,31.2893,22.1429,15
2019,09,01,1139027,-10.9478,31.2809,24.617,38
2019,09,01,1139027,-10.9755,31.1077,53.1248,97
2019,09,01,1139027,-10.4968,33.9778,16.9299,55
2019,09,01,1139027,-10.9352,31.3134,40.7853,94
2019,09,01,1139027,-10.9379,31.2967,195.0,100
2019,09,01,1139027,-10.9433,31.2631,70.1619,97
2019,09,01,1139027,-11.338,28.7439,5.59918,30
2019,09,01,1139027,-11.339,28.7368,7.66285,62
2019,09,01,1139027,-11.773,25.8291,17.1849,70
2019,09,01,1139027,-10.7816,32.2145,14.2725,71
2019,09,01,1139027,-10.928,31.3122,26.6116,88
2019,09,01,1139027,-10.9321,31.2871,256.704,100
2019,09,01,1139027,-10.9348,31.2702,89.1284,97
2019,09,01,1139027,-10.9361,31.2619,56.642,99
2019,09,01,1139027,-11.3313,28.7429,7.6549,65
2019,09,01,1139027,-11.3324,28.7358,8.36043,71
2019,09,01,1139027,-12.941,16.8371,21.757,56
2019,09,01,1139027,-12.9421,16.8272,32.2233,61
2019,09,01,1139027,-10.593,33.3048,16.0301,70
2019,09,01,1139027,-10.9248,31.286,82.2206,100
2019,09,01,1139027,-10.9262,31.2776,407.722,100
2019,09,01,1139027,-10.9276,31.2692,272.701,100
2019,09,01,1139027,-11.0654,30.4062,30.8515,89
2019,09,01,1139027,-11.403,28.2278,52.7833,100
2019,09,01,1139027,-11.4297,28.0518,8.11053,69
2019,09,01,1139027,-11.4308,28.0448,24.8091,90
2019,09,01,1139027,-12.4078,21.1023,23.9748,79
2019,09,01,1139027,-10.5837,33.3106,84.512,100
2019,09,01,1139027,-10.5849,33.3034,13.9151,31
2019,09,01,1139027,-11.0585,30.405,14.8068,39
2019,09,01,1139027,-11.0597,30.3973,144.588,100
2019,09,01,1139027,-11.2547,29.1522,10.8135,38
2019,09,01,1139027,-11.2996,28.8609,10.4263,79
2019,09,01,1139027,-11.3007,28.8538,19.743,88
2019,09,01,1139027,-11.423,28.0508,9.7291,74
2019,09,01,1139027,-11.6093,26.8034,66.2775,100
2019,09,01,1139027,-11.2469,29.1583,19.9289,79
2019,09,01,1139027,-10.9046,31.2742,55.4856,97
2019,09,01,1139027,-11.381,28.2387,33.5313,94
2019,09,01,1139027,-10.1343,35.7459,13.4722,71
2019,09,01,1139027,-10.2401,35.1497,13.9299,75
2019,09,01,1139027,-10.7454,32.1985,18.0728,75
2019,09,01,1139027,-11.3829,28.1815,32.4161,94
2019,09,01,1139027,-11.5868,26.8151,10.6857,70
2019,09,01,1139027,-12.7597,17.8756,9.91263,59
2019,09,01,1139027,-10.4702,33.7779,8.31346,71
2019,09,01,1139027,-11.2302,29.0899,28.7645,93
2019,09,01,1139027,-12.9532,15.892,21.1043,69
2019,09,01,1139027,-10.7116,32.2607,46.8686,93
2019,09,01,1139027,-11.2202,29.1102,14.5814,75
2019,09,01,1139027,-11.2213,29.1031,21.7864,80
2019,09,01,1139027,-11.2257,29.0746,12.2428,76
2019,09,01,1139027,-11.4523,27.5851,7.48231,77
2019,09,01,1139027,-11.6239,26.4171,80.3651,0
2019,09,01,1139027,-10.7746,31.8373,34.9626,90
2019,09,01,1139027,-10.9977,30.4743,7.06597,38
2019,09,01,1139027,-11.0014,30.4511,7.23107,53
2019,09,01,1139027,-11.4456,27.584,18.405,88
2019,09,01,1139027,-11.4466,27.5769,6.05763,60
2019,09,01,1139027,-12.1067,22.8592,9.81314,64
2019,09,01,1139027,-10.4883,33.4753,11.5843,75
2019,09,01,1139027,-10.4895,33.468,7.90757,68
2019,09,01,1139027,-10.6996,32.2393,34.3753,89
2019,09,01,1139027,-10.8886,31.1017,9.20795,72
2019,09,01,1139027,-10.89,31.0935,23.618,86
2019,09,01,1139027,-10.902,31.02,12.6974,49
2019,09,01,1139027,-10.9932,30.4577,24.3232,89
2019,09,01,1139027,-11.2101,29.0867,16.2336,80
2019,09,01,1139027,-10.6936,32.2286,19.066,79
2019,09,01,1139027,-10.857,31.2494,33.3727,90
2019,09,01,1139027,-10.985,30.4643,24.5399,89
2019,09,01,1139027,-11.4397,27.5322,8.76798,76
2019,09,01,1139027,-11.4407,27.5251,30.0264,93
2019,09,01,1139027,-11.683,25.8564,6.56535,25
2019,09,01,1139027,-10.8484,31.2565,31.0023,64
2019,09,01,1139027,-10.8512,31.2399,119.053,100
2019,09,01,1139027,-10.8526,31.2315,57.5567,99
2019,09,01,1139027,-10.8904,31.0014,33.0725,92
2019,09,01,1139027,-10.844,31.2387,36.0442,59
2019,09,01,1139027,-10.8454,31.2304,67.3149,100
2019,09,01,1139027,-10.8459,31.2402,119.671,100
2019,09,01,1139027,-10.8472,31.2319,110.493,100
2019,09,01,1139027,-10.8387,31.239,53.4591,93
2019,09,01,1139027,-10.84,31.2307,165.418,100
2019,09,01,1139027,-10.8315,31.2379,36.5673,92
2019,09,01,1139027,-10.8329,31.2295,96.7697,100
2019,09,01,1139027,-10.7133,31.8747,20.9817,82
2019,09,01,1139027,-10.7264,31.7945,37.1034,91
2019,09,01,1139027,-10.8398,31.0948,45.9897,96
2019,09,01,1139027,-10.8411,31.0866,7.19166,64
2019,09,01,1139027,-10.5641,32.7309,30.1322,87
2019,09,01,1139027,-10.5658,32.7208,23.943,84
2019,09,01,1139027,-10.6453,32.2418,24.2158,83
2019,09,01,1139027,-10.719,31.7933,8.62229,57
2019,09,01,1139027,-10.8327,31.0936,15.869,80
2019,09,01,1139027,-10.8961,30.699,21.7117,85
2019,09,01,1139027,-11.1893,28.8291,42.734,99
2019,09,01,1139027,-10.6533,32.1464,12.2177,70
2019,09,01,1139027,-11.1816,28.8351,11.0097,58
2019,09,01,1139027,-11.1827,28.828,49.2916,100
2019,09,01,1139027,-11.1838,28.8209,66.364,100
2019,09,01,1139027,-10.6207,32.2958,14.5535,75
2019,09,01,1139027,-11.1749,28.834,26.4597,92
2019,09,01,1139027,-11.176,28.827,15.1576,66
2019,09,01,1139027,-11.1771,28.8199,50.7492,100
